created_at,text,retweet_count,favorite_count,sentimento,subjetividade,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRT,PRON,VERB,.,X,popularidade
2017-05-19 00:00:00,PQ O PSOL PEDE ELEIÇÕES DIRETAS JÁ: CASO HAJA ELEIÇÃO ESSE ANO O VOTO NÃO SERIA O IMPRESSO. LULA SERIA ELEITO NA FRAUDE DA SMARTMATIC.,3,7,0.1,0.4,0,1,0,0,1,19,0,1,0,4,0,0,17.093994140625
2017-05-19 00:00:00,Palestra em Joinville - SC. Com @bolsonarosp e @deputadopeninha https://t.co/Avciz7tNMc,468,2,0.0,0.0,0,2,0,1,0,8,0,0,0,1,0,0,17.093994140625
2017-05-18 00:00:00,Jair Bolsonaro no aeroporto de Florianópolis/SC. https://t.co/IdDNKvusuo,1,4,0.0,0.0,0,1,0,0,0,8,0,0,0,0,0,0,17.03045654296875
2017-05-18 00:00:00,"Alguém diga para a Folha de São Paulo que JBS não é ""Jair Bolsonaro da Silva"". https://t.co/tfDg3bWx3D",2,5,0.0,0.0,0,1,1,0,0,12,0,0,0,1,0,1,17.03045654296875
2017-05-17 00:00:00,"MULHERES NOS EUA E NO BRASIL: Com a posse de arma de fogo e leis ao lado do cidadão, a violência contra as mulheres diminuirá."" https://t.co/HJIpq75RT4",1,3,0.0,0.0,1,2,0,1,0,13,0,0,0,2,0,0,16.96612548828125
2017-05-17 00:00:00,RT @benebarbosa_mvb: ATENÇÃO! Precisamos de 1001 inscrições para que Desarmados entre em locação no YouTube! Inscrevam-se e COMPARTILHEM! h…,652,0,0.0,0.0,0,2,0,1,0,10,1,1,1,2,0,0,16.96612548828125
2017-05-17 00:00:00,Aguardando a próxima mentira.... https://t.co/1lLMIwbWEo,357,1,0.0,0.0,1,0,0,0,1,3,0,0,0,1,0,0,16.96612548828125
2017-05-17 00:00:00,"Nossa agenda em Santa Catarina nesta semana! Para maiores detalhes antecipados, acompanhe com @BolsonaroSP https://t.co/DlVGSvzxiw",183,1,0.5,0.5,1,3,0,0,1,10,0,1,1,1,0,0,16.96612548828125
2017-05-16 00:00:00,"RT @BolsonaroSP: @jairbolsonaro faz o q a esquerda lhe pede: quer abrir os arquivos da ""ditadura""! Obs: ao contrário de Lula n comemorarei…",423,0,0.0,0.25,1,2,0,0,3,10,0,1,2,6,0,0,16.90087890625
2017-05-15 00:00:00,"O @VillaMarcovilla me chama de embusteiro, enganador, etc e me desafia discutir c/ ele na Jovem Pan. Aceito o desafio. Aguardo dia e hora. https://t.co/h89GHa9F3K",2,5,0.1,0.4,1,3,0,2,2,11,0,1,5,4,0,1,16.834716796875
2017-05-14 00:00:00,"Congratulations from Congressman in Brazil, Jair Bolsonaro and family,  to @Israel for your birthday! Enjoy your day! God bless you!🇧🇷🇮🇱 https://t.co/njOh78BMEW",247,1,0.5,0.5,1,3,0,1,0,13,0,1,3,2,0,0,16.767822265625
2017-05-14 00:00:00,"Homenagem da família Bolsonaro a Israel por seu aniversário! C/ @FlavioBolsonaro , @BolsonaroSP  e @CarlosBolsonaro . https://t.co/LYX0rtZY8c",224,1,0.0,0.0,0,1,0,1,0,15,0,1,1,0,0,0,16.767822265625
2017-05-13 00:00:00,"Depois do Neto, agora é Casagrande (comentarista da Globo), quem critica jogadores que apoiam Jair Bolsonaro. Veja o q ele diz: https://t.co/sW46f9JwL8",1,4,0.0,0.0,0,1,1,0,0,9,0,0,5,5,0,0,16.69989013671875
2017-05-13 00:00:00,Molecada reunida! @FlavioBolsonaro @CarlosBolsonaro @bolsonarosp https://t.co/13PzsFvS3D,395,3,0.0,0.0,1,0,0,0,0,8,0,0,0,1,0,0,16.69989013671875
2017-05-12 00:00:00,"O Sistema trabalha contra o Voto Impresso para 2018. Ele, o Sistema, elegerá o Presidente da República, e não você, eleitor. Confira: https://t.co/QnwtYkhS94",2,4,0.8,0.9,0,3,1,0,6,9,1,1,3,4,0,0,16.6312255859375
2017-05-12 00:00:00,"RT @CarlosBolsonaro: Já que Lula culpa Dona Marisa, quem Dilma tb acusará? Seu primeiro ex, sequestrador de avião, ou o segundo ex, ""exprop…",262,0,0.125,0.16666666666666666,2,1,2,1,0,11,0,0,3,2,0,0,16.6312255859375
2017-05-12 00:00:00,Padrão Esquerda!!! https://t.co/KCYv31UW2a,313,1,0.0,0.0,0,0,0,0,0,3,0,0,0,1,0,0,16.6312255859375
2017-05-12 00:00:00,"RT @benebarbosa_mvb: Então, sabem o Estatuto do Desarmamento? Foi Dona Marisa.",316,0,0.0,0.0,0,0,1,0,1,7,0,0,2,3,0,0,16.6312255859375
2017-05-12 00:00:00,"RT @DaniloGentili: Tem que averiguar direito isso aí antes de saírem acusando o @jeferson. Afinal, era ele mesmo por trás do Dilma Bolada o…",2,0,-0.05714285714285716,0.6178571428571429,1,3,0,0,1,7,0,2,5,5,0,0,16.6312255859375
2017-05-11 00:00:00,"Relato q vc ñ verá no livro do filho d Mirian Leitão, q ao lado do PCdoB buscava implementar uma ditadura no Brasil. https://t.co/UZn7OOAzYs",290,981,0.0,0.0,0,5,1,0,3,11,0,1,2,4,0,0,16.56158447265625
2017-05-10 00:00:00,"Mini aula de @OdeCarvalho , organizada por @BlogDoPim . Seria bacana p/ todo brasileiro assistir este curto vídeo. https://t.co/eJjvazWN9e",392,1,0.175,0.475,5,2,0,0,2,7,0,1,1,4,0,0,16.49102783203125
2017-05-09 00:00:00,Paraná Pesquisas. Obrigado Rio Grande do Sul. Jair Bolsonaro. https://t.co/2MFFvFNRHp https://t.co/81DJUFRhXr,869,3,0.0,0.0,1,0,0,0,0,11,0,0,1,1,0,0,16.41961669921875
2017-05-09 00:00:00,"VIOLÊNCIA SEM LIMITES. Direitos Humanos, desencarceramento e Audiência de Custódia, isso tem que mudar. https://t.co/3lAPgD3zoe",169,604,0.0,0.1,0,0,0,1,1,10,0,1,0,2,0,0,16.41961669921875
2017-05-09 00:00:00,"Juventude de Teresina/PI paga 10 para o Brasil. Acredito na juventude, acredito no futuro de nossa Pátria. https://t.co/kUEOViNk6l",289,1,0.0,0.125,0,3,0,0,1,10,1,1,3,3,0,0,16.41961669921875
2017-05-09 00:00:00,Reflita! https://t.co/ybLfjSDJum,231,802,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,16.41961669921875
2017-05-09 00:00:00,"Nada temos a ver c/ a opção sexual de ninguém, mas vc concorda c/ tal fato no banheiro c/ sua filha? https://t.co/rf37ROe1dG",896,2,0.5,0.8333333333333334,1,4,0,1,2,8,0,2,3,4,0,0,16.41961669921875
2017-05-08 00:00:00,RT @Biakicis: Daqui a pouco Sem papas na língua com  @BolsonaroSP ... esperamos vocês no Canal: ZoeMartinezhttps://t.co/04CLe9MgEM https:…,70,0,0.0,0.0,2,3,0,0,1,10,0,0,2,2,0,0,16.34735107421875
2017-05-07 00:00:00,"Colégio Militar do Rio de Janeiro. Parabéns pelo 128° aniversário. CMs, exemplo de educação para o Brasil. https://t.co/l3nig3DBjf",377,2,-0.1,0.1,2,5,0,0,1,11,0,0,0,0,0,0,16.27423095703125
2017-05-07 00:00:00,"Obrigado @jadson_10 , obrigado @_felipemelo_ :NOSSO TIME É O BRASIL. https://t.co/D7kTUYQTy4",637,3,0.2,0.2,0,0,0,0,0,10,0,0,0,2,0,0,16.27423095703125
2017-05-06 00:00:00,"Reflitam e tirem suas conclusões! Deus acima de tudo, Brasil acima de todos! 🇧🇷 https://t.co/nbVImMjrmu",764,3,0.0,0.1,1,2,0,1,2,6,0,0,1,1,0,0,16.20013427734375
2017-05-06 00:00:00,"Nos acompanhe nas redes sociais! Um abraço a todos, JB! https://t.co/4yjv4lydMq",256,1,0.05208333333333333,0.06666666666666668,1,1,0,0,2,6,0,1,1,0,0,0,16.20013427734375
2017-05-06 00:00:00,"Fernanda Torres ñ consegue emplacar seu ponto de vista. Artistas, q no passado idolatravam Lula, hj atacam Bolsonaro. https://t.co/JqVL9W5TBA",1,3,0.0,0.0,1,1,3,0,0,9,0,0,2,3,0,0,16.20013427734375
2017-05-05 00:00:00,"CONTRA AS ROTINEIRAS CALÚNIAS E BOÇALIDADES, A VERDADE: ""acuse os adversários do q vc faz, chame-os do que vc é!"" Lênin - líder comunista! https://t.co/8RmXQP5O7y",716,2,0.0,0.0,1,3,0,0,1,12,0,0,5,3,0,0,16.125
2017-05-04 00:00:00,"Velha Guarda do PSDB não está preocupada com Lula em ter 30%, afinal, este PT e PSDB são gêmeos xifópagos. https://t.co/6g573AXNOh",691,2,0.1,0.2,1,2,1,1,2,10,1,0,0,4,0,0,16.049072265625
2017-05-03 00:00:00,RT @BolsonaroSP: Como livros escolares ensinam CRIANÇAS A ADMIRAR O TRÁFICO DE DROGAS. Não acreditam? Assistam! https://t.co/vDLYQSL6gb,1,0,0.5,0.5,0,0,2,0,0,11,0,0,1,4,0,0,15.9722900390625
2017-05-03 00:00:00,"RT @CarlosBolsonaro: HOMOFÓBICO! PRECONCEITUOSO! PROCESSO NELE... ""não, péra ai... é duz amigu então pódi!!!"" https://t.co/M7ZLJAXkZ3",595,0,0.0,0.0,1,0,1,0,2,12,1,0,1,2,0,1,15.9722900390625
2017-05-03 00:00:00,RT @CarlosBolsonaro: Igreja São Matheus - Aracaju/SE. O Brasil tem jeito? https://t.co/TvBQKTfJii,378,0,0.0,0.0,0,0,0,0,1,14,0,0,0,1,0,0,15.9722900390625
2017-05-03 00:00:00,"RT @CarlosBolsonaro: ALÉM DA DOUTRINAÇÃO IDEOLÓGICA NAS INSTITUIÇÕES DE ENSINO, HÁ UM BANDO DE CANALHAS QUE MENTEM E OMITEM TUDO QUANDO O A…",184,0,0.0,0.0,0,2,0,0,3,17,0,0,0,1,0,0,15.9722900390625
2017-05-02 00:00:00,Manifestação X Terrorismo. FFAA e FAux: o último obstáculo para o Socialismo. https://t.co/BnaoKHIV6W,748,2,0.0,0.06666666666666668,1,1,0,1,1,9,0,0,0,0,0,0,15.89453125
2017-05-02 00:00:00,"Governo desvia R$bilhões dos brasileiros em prol do plano d poder do FORO DE SP, mas o problema é q Bolsonaro é acusado d ser preconceituoso",2,6,0.0,0.0,0,4,0,1,2,9,1,0,0,6,0,0,15.89453125
2017-05-02 00:00:00,"Falou o ""sabichão""! Obrigado pela força, Tarso (PT)! https://t.co/pD4LRLdCjL",353,2,0.2589285714285714,0.4214285714285715,1,1,0,0,2,6,0,0,0,1,0,0,15.89453125
2017-05-01 00:00:00,Política estratégica do Sistema e o xeque-mate na Lava-jato. https://t.co/khdhVjWSyd,169,619,0.0,0.0,0,1,0,1,1,8,0,0,0,0,0,0,15.81585693359375
2017-05-01 00:00:00,JOGUE O LIXO NO LIXO: https://t.co/Bw2Pr0WV63,469,2,0.0,0.0,0,0,0,0,1,6,0,0,0,1,0,0,15.81585693359375
2017-04-30 00:00:00,Parabés Moleque ( @FlavioBolsonaro )!!! https://t.co/krNsaNmuXr,124,1,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,15.73614501953125
2017-04-29 00:00:00,"Parabéns @OdeCarvalho . Sua presença no atual cenário nacional é imprescindível! Mtos anos de vida! Um forte abraço, JB!",397,3,0.15625,0.325,5,2,0,0,2,8,0,0,1,2,0,0,15.655517578125
2017-04-29 00:00:00,"Bolsonaro recebeu da JBS R$ 200mil. Sabe o q ele fez? Fez um cheque e devolveu. Parabéns ao @DatenaOficial , primeira TV a divulgar. https://t.co/hBd12Ja747",2,6,0.25,0.3333333333333333,1,1,0,1,2,10,1,2,5,7,0,0,15.655517578125
2017-04-28 00:00:00,Propriedade rural depredada no interior do Rio Grande do Sul. Pq defendo a posse de arma de fogo para todo cidadão. https://t.co/2GBymQqu65,371,1,0.0,0.0,1,5,0,0,4,10,0,0,1,3,0,0,15.5740966796875
2017-04-27 00:00:00,"GOVERNO DESMERECE + E + OS MÉDICOS E A POPULAÇÃO: ""médicos"" cubanos poderão ser contratados s/intermédio do governo. https://t.co/nAIW7AjPFo",157,492,0.0,0.0,0,1,0,0,1,13,0,0,0,3,0,0,15.49169921875
2017-04-27 00:00:00,IMMIGRATION IN BRAZIL: https://t.co/7tjAtd7144,379,1,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,15.49169921875
2017-04-27 00:00:00,IMIGRAÇÃO NO BRASIL: https://t.co/j7mIiYn6cU,1,3,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,15.49169921875
2017-04-27 00:00:00,O desvio de dinheiro de sindicato que o PSOL fez p/ fundar seu partido deve ter sido miragem e provas são intriga contra as minorias... https://t.co/c8QakmDJzS,322,1,0.0,0.0,1,2,0,1,0,9,0,2,1,6,0,0,15.49169921875
2017-04-27 00:00:00,"Alguma semelhança c/ algum fato já ocorrido? Como pode td ter duas realidades quando interessa aos desinformantes, mesmo quando td filmado! https://t.co/46zGt5nzHw",330,936,0.0,0.0,0,0,5,0,4,6,1,2,3,6,0,0,15.49169921875
2017-04-27 00:00:00,"SEM A POLÍCIA MILITAR, OS DIAS SEMPRE SERIAM ASSIM! Via Deputado Estadual (RJ) @flaviobolsonaro https://t.co/tB72AlZCec",377,977,-0.125,0.1,1,1,1,0,0,12,0,0,0,1,0,0,15.49169921875
2017-04-26 00:00:00,"RT @BlogDoPim: Marine Le Pen fala da importância de chamar a ideologia ""assassina"" do fundamentalismo islâmico pelo nome e critica líderes…",558,0,0.0,0.0,0,4,0,1,2,15,0,0,0,1,0,0,15.40826416015625
2017-04-26 00:00:00,"- R$ 19.000,00 de auxílio-reclusão... https://t.co/eQxKOUtrEq",1,2,0.0,0.0,0,1,0,0,0,5,1,0,0,0,0,0,15.40826416015625
2017-04-25 00:00:00,"Minhas palestras pelo Brasil estão à disposição de todos. A Folha de SP não vai me ver pedindo votos, logo só lhe resta a calúnia.",606,3,0.2,0.7,1,3,2,0,1,8,0,1,2,5,0,0,15.3238525390625
2017-04-25 00:00:00,QUEREMOS UM BRASIL SEM FRONTEIRAS? O BRASIL A UM PASSO DO CAOS. NÃO À NOVA LEI DE MIGRAÇÃO. https://t.co/SXrKIqYLay,498,2,0.13636363636363635,0.4545454545454545,0,0,0,0,1,17,0,0,0,1,0,0,15.3238525390625
2017-04-25 00:00:00,RT @CarlosBolsonaro: As eleições na França e os protestos na Venezuela são um bom parâmetro para analisar a imparcialidade de grande parte…,302,0,0.7,0.6000000000000001,1,4,0,1,4,10,0,0,0,2,0,0,15.3238525390625
2017-04-25 00:00:00,RT @Biakicis: Ministro do trabalho contra o fim do imposto sindical.Quer q a gente sustente CUT. Não foi pra isso que tiramos a Dilma.@Paul…,853,0,0.0,0.0,0,3,1,0,1,14,0,1,3,4,0,0,15.3238525390625
2017-04-24 00:00:00,"- VEJA, Comandante do  Exército, Estado de Defesa, Impeachment, povo nas ruas, Jair Bolsonaro, ... https://t.co/DWXEF3gppN",235,1,0.0,0.0,0,2,0,0,1,12,0,0,0,0,0,0,15.23846435546875
2017-04-23 00:00:00,"PARA REFLETIRMOS: Revista VEJA, Comandante do Exército, Estado de Defesa, Impeachment, povo nas ruas, Bolsonaro,... https://t.co/V8IAN59sBA",165,641,0.0,0.0,0,2,0,0,1,12,0,1,0,1,0,0,15.15228271484375
2017-04-23 00:00:00,"O plano de poder da esquerda não existe, o foro de SP não existe! Tudo é invenção! _ exclamou o desinformante! https://t.co/78YiB4uR67",435,1,0.0,0.0,1,0,2,0,3,9,0,0,0,6,0,0,15.15228271484375
2017-04-22 00:00:00,"C/ a palavra Marcos Pontes. Astronauta e Tenente-coronel da Aeronáutica. Educação, ciência e tecnologia. https://t.co/JVYNpX5PXG",124,625,0.0,0.0,0,2,0,2,2,13,0,0,0,0,0,0,15.06512451171875
2017-04-22 00:00:00,"Alguns momentos registrados na internet em q falamos sobre economia, saúde, educação, soberania nacional e outros. https://t.co/JVYNpX5PXG",203,884,0.0,0.0,1,2,1,1,2,9,0,0,1,2,0,0,15.06512451171875
2017-04-21 00:00:00,"RT @BolsonaroSP: VENEZUELA PEDE SOCORRO, DEPUTADOS DA ESQUERDA BRASILEIRA APOIAM MADURO. COMPARTILHE!@venezuelalucha@venezueladice_@hca…",966,0,0.0625,0.05,1,0,0,0,0,19,0,0,0,0,0,0,14.97686767578125
2017-04-20 00:00:00,"- @alexandregarcia e a pesquisa Vox Populi/CUT: "" @jairbolsonaro vai para o 2° turno, mas não há simulação entre ele e Lula."" https://t.co/i6gn0JQYmq",385,1,-0.1,0.2,0,1,0,3,4,13,1,1,2,3,0,0,14.88763427734375
2017-04-20 00:00:00,Istoé online divulga matéria sobre pesquisa de intenção d voto presidencial e deixa Bolsonaro de fora! 😂😂😂! Pq será? https://t.co/5fBeFKtPAD,487,2,0.0,0.0,2,1,1,1,2,9,0,1,1,3,0,0,14.88763427734375
2017-04-20 00:00:00,Garotinho foge debater com Jair Bolsonaro. É desmascarado quanto à cartilha escolar....Coisa de garotinho malcriado. https://t.co/MFFRsHHWZF,226,929,-0.17500000000000002,0.6333333333333333,5,2,1,0,1,7,0,0,1,3,0,0,14.88763427734375
2017-04-20 00:00:00,"Depois q apagaram e mostrei o print, agora republicaram! Notem o horário das postagens! Meu Deus, pra q isso? https://t.co/752m57vae8",268,1,0.0,0.0,0,3,2,1,3,6,0,0,2,5,0,0,14.88763427734375
2017-04-20 00:00:00,Eles excluiram mas temos o print! https://t.co/QZsh6DR6EJ,254,1,0.0,0.0,0,0,0,1,1,3,0,0,2,2,0,0,14.88763427734375
2017-04-20 00:00:00,"Vamos contextualizar a fala, pelo amor de Deus! https://t.co/5KBzKpy3UV",61,393,0.0,0.0,0,1,0,0,1,5,0,2,0,2,0,0,14.88763427734375
2017-04-20 00:00:00,"#90Minutos: #JairBolsonaro conversa agora, ao vivo, com José Luiz Datena (@DatenaOficial). Acompanhe ao vivo: https://t.co/KTz5BUBCYg",55,341,0.13636363636363635,0.5,2,1,1,0,0,8,1,0,1,3,0,0,14.88763427734375
2017-04-20 00:00:00,"Mudem o foco, pelo amor de Deus! Vamos falar de outras coisas sérias, mas de outros assuntos! https://t.co/0AKMXFYiM4",277,1,-0.20486111111111108,0.4722222222222222,3,2,0,1,0,8,0,2,0,2,0,0,14.88763427734375
2017-04-20 00:00:00,"RT @RBandeirantes: #90Minutos: ""Com o novo código de imigração, nós corremos o risco da escória do mundo vir para cá (Brasil)."" Afirma o @j…",76,0,-0.08181818181818183,0.4272727272727273,1,1,1,0,2,9,1,1,1,4,0,0,14.88763427734375
2017-04-20 00:00:00,"Meu Deus, já começaram a deturpar? https://t.co/AXdcHM9inG",56,324,0.0,0.0,0,0,0,0,0,3,0,1,2,3,0,0,14.88763427734375
2017-04-20 00:00:00,"RT @DatenaOficial: Deputado @jairbolsonaro ao vivo, no #90Minutos da @RBandeirantes",49,0,0.13636363636363635,0.5,0,1,0,0,0,10,1,0,0,0,0,0,14.88763427734375
2017-04-20 00:00:00,"RT @RBandeirantes: #90Minutos: #JairBolsonaro conversa agora, ao vivo, com José Luiz Datena (@DatenaOficial). Acompanhe ao vivo: https://t.…",64,0,0.13636363636363635,0.5,2,1,1,0,0,10,1,0,1,4,0,0,14.88763427734375
2017-04-20 00:00:00,Boa garoto! https://t.co/apyK2yOcKd,348,1,0.875,0.6000000000000001,1,0,0,0,0,3,0,0,0,0,0,0,14.88763427734375
2017-04-19 00:00:00,Dia do Exército em Brasília. Em nome dos alunos do Colégio Militar um abraço em todos os jovens do Brasil. https://t.co/AhWcy0VuXs,269,1,0.0,0.25,1,5,0,0,5,12,0,1,0,0,0,0,14.79742431640625
2017-04-19 00:00:00,Dia do Exército em Brasília. Em nome dos alunos do Colégio Militar um abraço em todos os jovens do Brasil. https://t.co/KnXTUjve8n,142,723,0.0,0.25,1,5,0,0,5,12,0,1,0,0,0,0,14.79742431640625
2017-04-19 00:00:00,"Há muito falo sobre compra de MPs e Leis. ""Comprarei da burguesia a corda para enforcá-la."" https://t.co/4cegiNvclZ",421,1,0.0,0.0,0,2,0,1,3,7,0,1,3,7,0,0,14.79742431640625
2017-04-19 00:00:00,"Onde, no mundo, uma imprensa livre nasceu num período ditatorial? Mais do q falsear a verdade a Globo desonra a biografia d Roberto Marinho: https://t.co/iYAb8VUhrs",410,1,0.45,0.65,3,3,1,0,4,11,0,1,0,3,0,0,14.79742431640625
2017-04-19 00:00:00,A ATUAL EDUCAÇÃO NO BRASIL - Projeto Escola Sem Partido (PL7180/14): https://t.co/M1iz4MohAs,170,612,0.0,0.4,1,1,0,0,0,10,1,0,0,0,0,0,14.79742431640625
2017-04-18 00:00:00,"TD PELA ""DEMOCRACIA""! Genoíno, GUERRILHEIRO DE FESTIM no Araguaia, teria voltado à Odebrecht p/ agradecer ""doações"". https://t.co/37gp6OkFx1",229,730,0.0,0.0,0,1,1,0,1,11,0,2,0,2,0,0,14.70635986328125
2017-04-17 00:00:00,RT @BlogDoPim: Esquerdistas disputam com Lula quem se faz mais de sonso. Veja resumão: https://t.co/OoFSjfKehx via @VEJA,408,0,0.5,0.5,3,3,0,0,1,9,0,0,1,3,0,0,14.61431884765625
2017-04-17 00:00:00,Pior q a corrupção generalizada será o dia em q roubarem tb sua liberdade. E mtos ñ se dão conta do processo em q todos estão inseridos!,1,4,0.1125,0.55,3,2,1,1,3,5,0,0,2,7,0,0,14.61431884765625
2017-04-17 00:00:00,"REFRESCANDO: VAI UM PROCESSINHO AI, SENHOR HIPÓCRITA? https://t.co/JfrI5wcSYz",2,4,0.0,0.0,0,0,0,0,0,6,0,1,0,2,0,0,14.61431884765625
2017-04-17 00:00:00,RT @FlavioBolsonaro: Esse patrulhamento seletivo é um saco! Que o politicamente correto vá pra @catracalivre que o pariu! https://t.co/gQLq…,205,0,-0.1875,0.2,2,0,1,0,2,10,0,2,2,3,0,0,14.61431884765625
2017-04-17 00:00:00,Agentes de Segurança Pública estão à deriva em todos os sentidos! https://t.co/30jsgx8oYc,158,575,0.0,0.06666666666666668,0,1,0,0,1,6,0,0,0,2,0,0,14.61431884765625
2017-04-17 00:00:00,"RT @FlavioBolsonaro: ""A guerra do Rio"", meu artigo publicado hoje no @JornalOGlobo . Leia e comente: https://t.co/WEPG4YTZWQ",104,0,0.0,0.0,0,1,0,1,1,13,0,0,1,1,0,0,14.61431884765625
2017-04-17 00:00:00,"Flávio Dino-PCdoB, parceiro do Presidente do PSC nas eleições de 2016 e tb na Lava-jato, fala sobre Bolsonaro/2018. https://t.co/7mBQ9Nhfee",164,815,0.0,0.0,0,2,1,1,1,11,2,1,0,2,0,0,14.61431884765625
2017-04-15 00:00:00,Nova lei sobre Migração pode trazer o caos para o Brasil. https://t.co/Yi14tr980Q,669,2,0.13636363636363635,0.4545454545454545,0,0,0,0,0,9,0,1,0,0,0,0,14.42706298828125
2017-04-13 00:00:00,"Maria do Rosário - PT/RS e a ""CORRUPÇÃO EM NOME DOS DIREITOS HUMANOS"". https://t.co/FEycEMMZty",1,3,0.0,0.1,0,2,0,1,2,11,0,0,0,1,0,0,14.23577880859375
2017-04-13 00:00:00,"Quem só andou com porcos, acha que no reino animal só tem porcos. https://t.co/EmT4FdKQoB",372,1,0.0,1.0,1,3,2,0,2,5,0,0,1,3,0,0,14.23577880859375
2017-04-13 00:00:00,"RT @CarlosBolsonaro: - PT, PSDB e PMDB juntos.- Quem, e com que forças, poderá enfrentá-los em 2018? https://t.co/5DokxSdr2y",233,0,0.0,0.0,0,2,0,2,0,11,1,2,2,2,0,0,14.23577880859375
2017-04-12 00:00:00,PARANÁ PESQUISAS - eleições presidenciais - ESTADO DE MINAS GERAIS (público: jovens entre 16 e 24 anos): https://t.co/Z2Uj50VnUS,802,3,0.0,0.06666666666666668,3,1,0,0,0,10,0,0,0,0,0,0,14.138671875
2017-04-12 00:00:00,"RT @BolsonaroSP: Brasil n pode ser a casa da mãe Joana. Aceitamos estrangeiros,mas como todo país,desde q antes seja checada a ficha crimin…",430,0,-0.4,0.55,1,2,1,1,2,11,0,1,1,5,0,0,14.138671875
2017-04-12 00:00:00,"RT @joicehasselmann: Quando cristãos morrem, ninguém fala nada, né?! https://t.co/1GmyjtnIUK",218,0,0.3571428571428571,0.5357142857142857,0,0,2,0,0,8,0,0,0,2,0,0,14.138671875
2017-04-12 00:00:00,"RT @CarlosBolsonaro: Prof. @OdeCarvalho comenta sobre deplorável situação da educação brasileira, propositalmente destruída em prol de um p…",408,0,-0.6,0.9,2,4,1,0,1,11,0,0,0,1,0,0,14.138671875
2017-04-12 00:00:00,"@josealdojunior , nós é que somos seus fãs. Você inspira milhões a seguirem seus passos. https://t.co/RoAtkuinIv",58,127,0.0,0.0,1,1,0,0,0,6,0,1,4,3,0,0,14.138671875
2017-04-12 00:00:00,E acharam que fosse só mortadela... https://t.co/u1SJvPWF3G,727,2,0.0,0.0,0,0,1,1,0,3,0,0,2,2,0,0,14.138671875
2017-04-12 00:00:00,"Independentemente d quando citam nosso nome ou ñ, o @sensoinc possui ótimas reflexões q ñ seguem os padrões midiáticos! Vale acompanhar! 🇧🇷 https://t.co/FaDSTxvqJV",291,1,0.6875,0.425,3,1,3,1,1,9,0,1,1,5,0,0,14.138671875
2017-04-11 00:00:00,"Maria do Rosário e os Correios, Lista da Engevix e Lista do Fachin, além d  defender q menores estrupradores ñ sejam julgados como adultos!💙 https://t.co/oNY4u6PZLk",1,3,0.0,0.0,1,3,3,2,1,12,0,0,0,4,0,0,14.04052734375
2017-04-11 00:00:00,"Longe de querer cumprir a lei, DIREITOS HUMANOS são coniventes com a violência. https://t.co/96poP9GPym",261,936,0.05,0.55,0,3,1,0,1,6,0,1,0,4,0,0,14.04052734375
2017-04-11 00:00:00,"RT @CarlosBolsonaro: FAKE NEWS: BOLSONARO É VAIADO, DESTA VEZ NA BARRA DA TIJUCA! https://t.co/QCfBo8JXSn",303,0,-0.625,1.0,1,0,1,0,0,13,0,0,0,1,0,0,14.04052734375
2017-04-11 00:00:00,"RT @DaniloGentili: CONFIRMADO: Se você for esquerdista pode cuspir na cara de mulher, soltar cachorro em ex mulher e xingar mulher de vaca.…",2,0,0.05416666666666668,0.4416666666666667,2,4,0,1,5,11,0,1,2,4,0,0,14.04052734375
2017-04-11 00:00:00,🤔2 https://t.co/JaXII1k5WP,182,655,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,14.04052734375
2017-04-11 00:00:00,🤔 https://t.co/z5v5ybPYqc,65,344,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,14.04052734375
2017-04-10 00:00:00,Escola Superior da PMERJ! Conversa sobre assuntos estratégicos com verdadeiros especialistas em Segurança Pública! Com @FlavioBolsonaro https://t.co/sTnf8hbk2C,154,1,0.15625,0.3,2,3,0,0,0,12,0,0,0,0,0,0,13.94140625
2017-04-10 00:00:00,BRASILEIRO DECENTE É TOTALMENTE DIFERENTE DO ATIVISTA ESQUERDISTA. https://t.co/D7tQsT3scY,264,1,0.05555555555555555,0.4222222222222222,0,1,0,0,0,10,0,0,0,0,0,0,13.94140625
2017-04-10 00:00:00,"RT @sensoinc: Nos próximos anos, testemunhemos um aumento das campanhas de marketing contra as PMs. É pauta crucial do globalismo https://t…",213,0,0.0,1.0,1,4,0,0,2,12,0,0,2,5,0,0,13.94140625
2017-04-09 00:00:00,"- Domingo, 09 de abril - 08hs.- Barra da Tijuca - Meia Maratona - Rio de Janeiro.- Jair Bolsonaro: muito obrigado. https://t.co/3jaQkbI4hp",480,2,0.04666666666666668,0.21333333333333326,1,1,2,0,0,14,1,0,1,0,0,0,13.84112548828125
2017-04-09 00:00:00,"Esse calor humano não tem preço.- Uma homenagem a nossa Polícia Militar. Teresina/PI, 05 de abril. https://t.co/uehQPgQBEc",494,2,0.3,0.4000000000000001,3,0,0,0,1,10,1,1,1,1,0,0,13.84112548828125
